Fecha;Ciclo;Operador_Red;Comercializador;Nivel_Tension;Tipo_Red;Comb_NT;Dueno_Red;G;T;D;Cv;PR;R;CU
2025-01-01;202501;ANTIOQUIA;BIA;3;SDL;NT3;100% OPERADOR;367,5891;56,0327;88,2656;27,8362;19,7417;4,6744;564,1397
2025-01-01;202501;BOGOTÁ;BIA;3;SDL;NT3;100% OPERADOR;370,5134;56,0327;113,6556;28,5941;23,5039;4,6744;596,9741
2025-01-01;202501;BOYACÁ;BIA;3;SDL;NT3;100% OPERADOR;341,608;56,0327;113,6556;28,7212;18,2618;4,6744;562,9536
2025-01-01;202501;CALDAS;BIA;3;SDL;NT3;100% OPERADOR;349,9524;56,0327;88,2656;30,2779;22,3;4,6744;551,503
2025-01-01;202501;CALI;BIA;3;SDL;NT3;100% OPERADOR;368,2782;56,0327;91,7167;27,3935;26,6801;4,6744;574,7756
2025-01-01;202501;CARIBE MAR;BIA;3;SDL;NT3;100% OPERADOR;363,0196;56,0327;105,4276;29,5303;32,2324;4,6744;590,917
2025-01-01;202501;CARIBE SOL;BIA;3;SDL;NT3;100% OPERADOR;363,0125;56,0327;83,6878;26,5204;40,3629;4,6744;574,2907
2025-01-01;202501;CARTAGO;BIA;3;SDL;NT3;100% OPERADOR;372,9486;56,0327;91,7167;30,1139;25,4085;4,6744;580,8947
2025-01-01;202501;CASANARE;BIA;3;SDL;NT3;100% OPERADOR;341,6095;56,0327;73,7746;28,1251;29,9935;4,6744;534,2098
2025-01-01;202501;CAUCA;BIA;3;SDL;NT3;100% OPERADOR;347,0203;56,0327;91,7167;31,2566;25,9039;4,6744;556,6045
2025-01-01;202501;CUNDINAMARCA;BIA;3;SDL;NT3;100% OPERADOR;370,5134;56,0327;113,6556;28,5941;23,5039;4,6744;596,9741
2025-01-01;202501;HUILA;BIA;3;SDL;NT3;100% OPERADOR;354,2707;56,0327;113,6556;31,1483;23,062;4,6744;582,8437
2025-01-01;202501;META;BIA;3;SDL;NT3;100% OPERADOR;358,266;56,0327;73,7746;28,029;23,2775;4,6744;544,0541
2025-01-01;202501;NARIÑO;BIA;3;SDL;NT3;100% OPERADOR;328,3376;56,0327;91,7167;30,8653;15,4142;4,6744;527,0408
2025-01-01;202501;NORTE SANTANDER;BIA;3;SDL;NT3;100% OPERADOR;357,5152;56,0327;88,2656;27,1175;25,7864;4,6744;559,3918
2025-01-01;202501;PEREIRA;BIA;3;SDL;NT3;100% OPERADOR;372,3146;56,0327;88,2656;27,4586;23,8587;4,6744;572,6045
2025-01-01;202501;QUINDÍO;BIA;3;SDL;NT3;100% OPERADOR;365,6732;56,0327;88,2656;28,9884;21,9423;4,6744;565,5765
2025-01-01;202501;RISARALDA;BIA;3;SDL;NT3;100% OPERADOR;372,3146;56,0327;88,2656;27,4586;23,8587;4,6744;572,6045
2025-01-01;202501;SANTANDER;BIA;3;SDL;NT3;100% OPERADOR;359,3459;56,0327;88,2656;31,1015;21,5696;4,6744;560,9897
2025-01-01;202501;TOLIMA;BIA;3;SDL;NT3;100% OPERADOR;352,7534;56,0327;113,6556;27,5114;31,0163;4,6744;585,6438
2025-01-01;202501;TULUA;BIA;3;SDL;NT3;100% OPERADOR;369,5408;56,0327;91,7167;29,5025;21,4314;4,6744;572,8985
2025-01-01;202501;VALLE;BIA;3;SDL;NT3;100% OPERADOR;358,4145;56,0327;91,7167;28,4243;24,4375;4,6744;563,7
2025-01-01;202501;YUMBO;BIA;3;SDL;NT3;100% OPERADOR;368,2782;56,0327;91,7167;27,3935;26,6801;4,6744;574,7756
2025-02-01;202502;ANTIOQUIA;BIA;1;SDL;NT1;100% OPERADOR;367,7586;49,8467;293,5064;26,0257;72,7437;12,2727;822,1538
2025-02-01;202502;BOGOTÁ;BIA;1;SDL;NT1;100% OPERADOR;369,3502;49,8467;272,9821;27,1494;70,463;12,2727;802,0641
2025-02-01;202502;BOYACÁ;BIA;1;SDL;NT1;100% OPERADOR;353,8504;49,8467;272,9821;27,0213;75,7483;12,2727;791,7216
2025-02-01;202502;CALDAS;BIA;1;SDL;NT1;100% OPERADOR;358,3101;49,8467;293,5064;27,6755;66,3903;12,2727;808,0017
2025-02-01;202502;CALI;BIA;1;SDL;NT1;100% OPERADOR;368,1259;49,8467;269,919;25,4962;66,1872;12,2727;791,8477
2025-02-01;202502;CARIBE MAR;BIA;1;SDL;NT1;100% OPERADOR;365,3089;49,8467;216,309;27,5295;157,2642;12,2727;828,5309
2025-02-01;202502;CARIBE SOL;BIA;1;SDL;NT1;100% OPERADOR;365,3331;49,8467;176,3569;24,5531;103,6775;12,2727;732,04
2025-02-01;202502;CARTAGO;BIA;1;SDL;NT1;100% OPERADOR;370,6264;49,8467;269,919;28,2559;90,0988;12,2727;821,0195
2025-02-01;202502;CASANARE;BIA;1;SDL;NT1;100% OPERADOR;353,8419;49,8467;253,2346;25,4258;84,9736;12,2727;779,5952
2025-02-01;202502;CAUCA;BIA;1;SDL;NT1;100% OPERADOR;356,7402;49,8467;269,919;29,2667;79,4438;12,2727;797,4891
2025-02-01;202502;CUNDINAMARCA;BIA;1;SDL;NT1;100% OPERADOR;369,3502;49,8467;272,9821;27,1494;70,463;12,2727;802,0641
2025-02-01;202502;HUILA;BIA;1;SDL;NT1;100% OPERADOR;360,6296;49,8467;272,9821;29,551;83,4431;12,2727;808,7252
2025-02-01;202502;META;BIA;1;SDL;NT1;100% OPERADOR;362,7627;49,8467;253,2346;25,8848;64,903;12,2727;768,9045
2025-02-01;202502;NARIÑO;BIA;1;SDL;NT1;100% OPERADOR;346,735;49,8467;269,919;28,6044;65,6604;12,2727;773,0382
2025-02-01;202502;NORTE SANTANDER;BIA;1;SDL;NT1;100% OPERADOR;362,3606;49,8467;293,5064;25,2873;78,3988;12,2727;821,6725
2025-02-01;202502;PEREIRA;BIA;1;SDL;NT1;100% OPERADOR;370,2868;49,8467;293,5064;25,5358;64,9442;12,2727;816,3926
2025-02-01;202502;QUINDÍO;BIA;1;SDL;NT1;100% OPERADOR;366,7298;49,8467;293,5064;26,9836;67,155;12,2727;816,4942
2025-02-01;202502;SANTANDER;BIA;1;SDL;NT1;100% OPERADOR;363,3411;49,8467;293,5064;28,8892;76,7989;12,2727;824,6549
2025-02-01;202502;TOLIMA;BIA;1;SDL;NT1;100% OPERADOR;359,8103;49,8467;272,9821;25,8156;94,8285;12,2727;815,5559
2025-02-01;202502;TULUA;BIA;1;SDL;NT1;100% OPERADOR;368,8013;49,8467;269,919;27,3053;64,6517;12,2727;792,7966
2025-02-01;202502;VALLE;BIA;1;SDL;NT1;100% OPERADOR;362,8543;49,8467;269,919;26,4577;67,2734;12,2727;788,6238
2025-02-01;202502;YUMBO;BIA;1;SDL;NT1;100% OPERADOR;368,1259;49,8467;269,919;25,4962;66,1872;12,2727;791,8477
2025-02-01;202502;ANTIOQUIA;BIA;2;SDL;NT2;100% OPERADOR;367,7586;49,8467;187,9818;26,0257;21,6373;12,2727;665,5228
2025-02-01;202502;BOGOTÁ;BIA;2;SDL;NT2;100% OPERADOR;369,3502;49,8467;172,797;27,1494;23,408;12,2727;654,824
2025-02-01;202502;BOYACÁ;BIA;2;SDL;NT2;100% OPERADOR;353,8504;49,8467;172,797;27,0213;21,2612;12,2727;637,0493
2025-02-01;202502;CALDAS;BIA;2;SDL;NT2;100% OPERADOR;358,3101;49,8467;187,9818;27,6755;29,8366;12,2727;665,9234
2025-02-01;202502;CALI;BIA;2;SDL;NT2;100% OPERADOR;368,1259;49,8467;162,5803;25,4962;28,3899;12,2727;646,7117
2025-02-01;202502;CARIBE MAR;BIA;2;SDL;NT2;100% OPERADOR;365,3089;49,8467;137,7593;27,5295;45,323;12,2727;638,0401
2025-02-01;202502;CARIBE SOL;BIA;2;SDL;NT2;100% OPERADOR;365,3331;49,8467;117,7044;24,5531;44,5456;12,2727;614,2555
2025-02-01;202502;CARTAGO;BIA;2;SDL;NT2;100% OPERADOR;370,6264;49,8467;162,5803;28,2559;30,1694;12,2727;653,7513
2025-02-01;202502;CASANARE;BIA;2;SDL;NT2;100% OPERADOR;353,8419;49,8467;175,5409;25,4258;34,6647;12,2727;651,5927
2025-02-01;202502;CAUCA;BIA;2;SDL;NT2;100% OPERADOR;356,7402;49,8467;162,5803;29,2667;30,5448;12,2727;641,2514
2025-02-01;202502;CUNDINAMARCA;BIA;2;SDL;NT2;100% OPERADOR;369,3502;49,8467;172,797;27,1494;23,408;12,2727;654,824
2025-02-01;202502;HUILA;BIA;2;SDL;NT2;100% OPERADOR;360,6296;49,8467;172,797;29,551;30,6006;12,2727;655,6976
2025-02-01;202502;META;BIA;2;SDL;NT2;100% OPERADOR;362,7627;49,8467;175,5409;25,8848;29,1773;12,2727;655,4851
2025-02-01;202502;NARIÑO;BIA;2;SDL;NT2;100% OPERADOR;346,735;49,8467;162,5803;28,6044;22,0759;12,2727;622,1151
2025-02-01;202502;NORTE SANTANDER;BIA;2;SDL;NT2;100% OPERADOR;362,3606;49,8467;187,9818;25,2873;24,5078;12,2727;662,2569
2025-02-01;202502;PEREIRA;BIA;2;SDL;NT2;100% OPERADOR;370,2868;49,8467;187,9818;25,5358;26,498;12,2727;672,4219
2025-02-01;202502;QUINDÍO;BIA;2;SDL;NT2;100% OPERADOR;366,7298;49,8467;187,9818;26,9836;28,1141;12,2727;671,9287
2025-02-01;202502;SANTANDER;BIA;2;SDL;NT2;100% OPERADOR;363,3411;49,8467;187,9818;28,8892;27,776;12,2727;670,1075
2025-02-01;202502;TOLIMA;BIA;2;SDL;NT2;100% OPERADOR;359,8103;49,8467;172,797;25,8156;41,1023;12,2727;661,6446
2025-02-01;202502;TULUA;BIA;2;SDL;NT2;100% OPERADOR;368,8013;49,8467;162,5803;27,3053;27,0434;12,2727;647,8497
2025-02-01;202502;VALLE;BIA;2;SDL;NT2;100% OPERADOR;362,8543;49,8467;162,5803;26,4577;28,0676;12,2727;642,0793
2025-02-01;202502;YUMBO;BIA;2;SDL;NT2;100% OPERADOR;368,1259;49,8467;162,5803;25,4962;28,3899;12,2727;646,7117
2025-02-01;202502;ANTIOQUIA;BIA;3;SDL;NT3;100% OPERADOR;367,7586;49,8467;87,6552;26,0257;19,1696;12,2727;562,7285
2025-02-01;202502;BOGOTÁ;BIA;3;SDL;NT3;100% OPERADOR;369,3502;49,8467;117,3071;27,1494;22,7328;12,2727;598,6589
2025-02-01;202502;BOYACÁ;BIA;3;SDL;NT3;100% OPERADOR;353,8504;49,8467;117,3071;27,0213;18,0536;12,2727;578,3518
2025-02-01;202502;CALDAS;BIA;3;SDL;NT3;100% OPERADOR;358,3101;49,8467;87,6552;27,6755;21,9466;12,2727;557,7068
2025-02-01;202502;CALI;BIA;3;SDL;NT3;100% OPERADOR;368,1259;49,8467;95,1266;25,4962;25,8655;12,2727;576,7336
2025-02-01;202502;CARIBE MAR;BIA;3;SDL;NT3;100% OPERADOR;365,3089;49,8467;106,8618;27,5295;31,9448;12,2727;593,7643
2025-02-01;202502;CARIBE SOL;BIA;3;SDL;NT3;100% OPERADOR;365,3331;49,8467;84,8866;24,5531;40,3645;12,2727;577,2566
2025-02-01;202502;CARTAGO;BIA;3;SDL;NT3;100% OPERADOR;370,6264;49,8467;95,1266;28,2559;24,4718;12,2727;580,6
2025-02-01;202502;CASANARE;BIA;3;SDL;NT3;100% OPERADOR;353,8419;49,8467;74,811;25,4258;29,9296;12,2727;546,1276
2025-02-01;202502;CAUCA;BIA;3;SDL;NT3;100% OPERADOR;356,7402;49,8467;95,1266;29,2667;25,6607;12,2727;568,9135
2025-02-01;202502;CUNDINAMARCA;BIA;3;SDL;NT3;100% OPERADOR;369,3502;49,8467;117,3071;27,1494;22,7328;12,2727;598,6589
2025-02-01;202502;HUILA;BIA;3;SDL;NT3;100% OPERADOR;360,6296;49,8467;117,3071;29,551;22,611;12,2727;592,218
2025-02-01;202502;META;BIA;3;SDL;NT3;100% OPERADOR;362,7627;49,8467;74,811;25,8848;22,6966;12,2727;548,2745
2025-02-01;202502;NARIÑO;BIA;3;SDL;NT3;100% OPERADOR;346,735;49,8467;95,1266;28,6044;15,3793;12,2727;547,9647
2025-02-01;202502;NORTE SANTANDER;BIA;3;SDL;NT3;100% OPERADOR;362,3606;49,8467;87,6552;25,2873;25,2826;12,2727;562,7051
2025-02-01;202502;PEREIRA;BIA;3;SDL;NT3;100% OPERADOR;370,2868;49,8467;87,6552;25,5358;23,0743;12,2727;568,6716
2025-02-01;202502;QUINDÍO;BIA;3;SDL;NT3;100% OPERADOR;366,7298;49,8467;87,6552;26,9836;21,2647;12,2727;564,7527
2025-02-01;202502;SANTANDER;BIA;3;SDL;NT3;100% OPERADOR;363,3411;49,8467;87,6552;28,8892;21,0;12,2727;563,0049
2025-02-01;202502;TOLIMA;BIA;3;SDL;NT3;100% OPERADOR;359,8103;49,8467;117,3071;25,8156;30,632;12,2727;595,6844
2025-02-01;202502;TULUA;BIA;3;SDL;NT3;100% OPERADOR;368,8013;49,8467;95,1266;27,3053;20,6407;12,2727;573,9932
2025-02-01;202502;VALLE;BIA;3;SDL;NT3;100% OPERADOR;362,8543;49,8467;95,1266;26,4577;23,8641;12,2727;570,4221
2025-02-01;202502;YUMBO;BIA;3;SDL;NT3;100% OPERADOR;368,1259;49,8467;95,1266;25,4962;25,8655;12,2727;576,7336
2025-03-01;202503;ANTIOQUIA;BIA;1;SDL;NT1;100% OPERADOR;363,5637;56,277;303,5531;26,5983;75,0194;24,5117;849,5231
2025-03-01;202503;BOGOTÁ;BIA;1;SDL;NT1;100% OPERADOR;365,157;56,277;293,262;27,321;72,6869;24,5117;839,2157
2025-03-01;202503;BOYACÁ;BIA;1;SDL;NT1;100% OPERADOR;349,6134;56,277;293,262;27,6821;78,0067;24,5117;829,3529
2025-03-01;202503;CALDAS;BIA;1;SDL;NT1;100% OPERADOR;354,0867;56,277;303,5531;28,8437;68,5158;24,5117;835,788
2025-03-01;202503;CALI;BIA;1;SDL;NT1;100% OPERADOR;363,931;56,277;276,9273;26,3319;68,3754;24,5117;816,3544
2025-03-01;202503;CARIBE MAR;BIA;1;SDL;NT1;100% OPERADOR;361,1065;56,277;222,0131;28,2538;159,3852;24,5117;851,5473
2025-03-01;202503;CARIBE SOL;BIA;1;SDL;NT1;100% OPERADOR;361,1276;56,277;180,8204;25,3745;105,2788;24,5117;753,3899
2025-03-01;202503;CARTAGO;BIA;1;SDL;NT1;100% OPERADOR;366,4391;56,277;276,9273;29,0037;92,5665;24,5117;845,7253
2025-03-01;202503;CASANARE;BIA;1;SDL;NT1;100% OPERADOR;349,6053;56,277;265,8314;26,823;87,2023;24,5117;810,2506
2025-03-01;202503;CAUCA;BIA;1;SDL;NT1;100% OPERADOR;352,5124;56,277;276,9273;30,4594;81,7279;24,5117;822,4157
2025-03-01;202503;CUNDINAMARCA;BIA;1;SDL;NT1;100% OPERADOR;365,157;56,277;293,262;27,321;72,6869;24,5117;839,2157
2025-03-01;202503;HUILA;BIA;1;SDL;NT1;100% OPERADOR;356,421;56,277;293,262;29,9087;85,376;24,5117;845,7564
2025-03-01;202503;META;BIA;1;SDL;NT1;100% OPERADOR;358,5523;56,277;265,8314;26,3783;67,0444;24,5117;798,5951
2025-03-01;202503;NARIÑO;BIA;1;SDL;NT1;100% OPERADOR;342,4785;56,277;276,9273;30,218;67,7683;24,5117;798,1808
2025-03-01;202503;NORTE SANTANDER;BIA;1;SDL;NT1;100% OPERADOR;358,149;56,277;303,5531;26,0694;80,7439;24,5117;849,3042
2025-03-01;202503;PEREIRA;BIA;1;SDL;NT1;100% OPERADOR;366,0986;56,277;303,5531;26,0413;67,1151;24,5117;843,5968
2025-03-01;202503;QUINDÍO;BIA;1;SDL;NT1;100% OPERADOR;362,5311;56,277;303,5531;27,5943;69,3453;24,5117;843,8125
2025-03-01;202503;SANTANDER;BIA;1;SDL;NT1;100% OPERADOR;359,1324;56,277;303,5531;29,9594;79,1019;24,5117;852,5356
2025-03-01;202503;TOLIMA;BIA;1;SDL;NT1;100% OPERADOR;355,5913;56,277;293,262;26,3316;97,2512;24,5117;853,2247
2025-03-01;202503;TULUA;BIA;1;SDL;NT1;100% OPERADOR;364,6086;56,277;276,9273;29,0744;66,8305;24,5117;818,2294
2025-03-01;202503;VALLE;BIA;1;SDL;NT1;100% OPERADOR;358,6409;56,277;276,9273;27,3677;69,3719;24,5117;813,0965
2025-03-01;202503;YUMBO;BIA;1;SDL;NT1;100% OPERADOR;363,931;56,277;276,9273;26,3319;68,3754;24,5117;816,3544
2025-03-01;202503;ANTIOQUIA;BIA;2;SDL;NT2;100% OPERADOR;363,5637;56,277;197,7955;26,5983;23,354;24,5117;692,1001
2025-03-01;202503;BOGOTÁ;BIA;2;SDL;NT2;100% OPERADOR;365,157;56,277;189,2649;27,321;25,12;24,5117;687,6516
2025-03-01;202503;BOYACÁ;BIA;2;SDL;NT2;100% OPERADOR;349,6134;56,277;189,2649;27,6821;22,9188;24,5117;670,268
2025-03-01;202503;CALDAS;BIA;2;SDL;NT2;100% OPERADOR;354,0867;56,277;197,7955;28,8437;31,5618;24,5117;693,0763
2025-03-01;202503;CALI;BIA;2;SDL;NT2;100% OPERADOR;363,931;56,277;165,5406;26,3319;30,1648;24,5117;666,757
2025-03-01;202503;CARIBE MAR;BIA;2;SDL;NT2;100% OPERADOR;361,1065;56,277;142,3772;28,2538;46,3949;24,5117;658,9212
2025-03-01;202503;CARIBE SOL;BIA;2;SDL;NT2;100% OPERADOR;361,1276;56,277;121,9958;25,3745;45,6112;24,5117;634,8977
2025-03-01;202503;CARTAGO;BIA;2;SDL;NT2;100% OPERADOR;366,4391;56,277;165,5406;29,0037;31,9757;24,5117;673,7478
2025-03-01;202503;CASANARE;BIA;2;SDL;NT2;100% OPERADOR;349,6053;56,277;181,1508;26,823;36,3401;24,5117;674,7079
2025-03-01;202503;CAUCA;BIA;2;SDL;NT2;100% OPERADOR;352,5124;56,277;165,5406;30,4594;32,2901;24,5117;661,5912
2025-03-01;202503;CUNDINAMARCA;BIA;2;SDL;NT2;100% OPERADOR;365,157;56,277;189,2649;27,321;25,12;24,5117;687,6516
2025-03-01;202503;HUILA;BIA;2;SDL;NT2;100% OPERADOR;356,421;56,277;189,2649;29,9087;31,9499;24,5117;688,3331
2025-03-01;202503;META;BIA;2;SDL;NT2;100% OPERADOR;358,5523;56,277;181,1508;26,3783;30,9265;24,5117;677,7966
2025-03-01;202503;NARIÑO;BIA;2;SDL;NT2;100% OPERADOR;342,4785;56,277;165,5406;30,218;23,7038;24,5117;642,7296
2025-03-01;202503;NORTE SANTANDER;BIA;2;SDL;NT2;100% OPERADOR;358,149;56,277;197,7955;26,0694;26,257;24,5117;689,0596
2025-03-01;202503;PEREIRA;BIA;2;SDL;NT2;100% OPERADOR;366,0986;56,277;197,7955;26,0413;28,2504;24,5117;698,9745
2025-03-01;202503;QUINDÍO;BIA;2;SDL;NT2;100% OPERADOR;362,5311;56,277;197,7955;27,5943;29,8776;24,5117;698,5872
2025-03-01;202503;SANTANDER;BIA;2;SDL;NT2;100% OPERADOR;359,1324;56,277;197,7955;29,9594;29,5398;24,5117;697,2159
2025-03-01;202503;TOLIMA;BIA;2;SDL;NT2;100% OPERADOR;355,5913;56,277;189,2649;26,3316;42,8912;24,5117;694,8676
2025-03-01;202503;TULUA;BIA;2;SDL;NT2;100% OPERADOR;364,6086;56,277;165,5406;29,0744;28,8113;24,5117;668,8235
2025-03-01;202503;VALLE;BIA;2;SDL;NT2;100% OPERADOR;358,6409;56,277;165,5406;27,3677;29,7385;24,5117;662,0765
2025-03-01;202503;YUMBO;BIA;2;SDL;NT2;100% OPERADOR;363,931;56,277;165,5406;26,3319;30,1648;24,5117;666,757
2025-03-01;202503;ANTIOQUIA;BIA;3;SDL;NT3;100% OPERADOR;363,5637;56,277;89,8499;26,5983;20,6764;24,5117;581,4769
2025-03-01;202503;BOGOTÁ;BIA;3;SDL;NT3;100% OPERADOR;365,157;56,277;130,3396;27,321;24,3883;24,5117;627,9946
2025-03-01;202503;BOYACÁ;BIA;3;SDL;NT3;100% OPERADOR;349,6134;56,277;130,3396;27,6821;19,6782;24,5117;608,1021
2025-03-01;202503;CALDAS;BIA;3;SDL;NT3;100% OPERADOR;354,0867;56,277;89,8499;28,8437;23,587;24,5117;577,1559
2025-03-01;202503;CALI;BIA;3;SDL;NT3;100% OPERADOR;363,931;56,277;98,7144;26,3319;27,6101;24,5117;597,3761
2025-03-01;202503;CARIBE MAR;BIA;3;SDL;NT3;100% OPERADOR;361,1065;56,277;111,3366;28,2538;32,9048;24,5117;614,3904
2025-03-01;202503;CARIBE SOL;BIA;3;SDL;NT3;100% OPERADOR;361,1276;56,277;89,203;25,3745;41,392;24,5117;597,8857
