Fecha;Ciclo;Operador_Red;Comercializador;Nivel_Tension;Tipo_Red;Comb_NT;Dueno_Red;G;T;D;Cv;PR;R;CU
2025-01-01;202501;EMCALI - CALI;NEU;2;SDL;NT2;100% OPERADOR;423,35;56,03;153,33;25,83;32,64;4,33;695,51
2025-01-01;202501;EMSA - META;NEU;2;SDL;NT2;100% OPERADOR;424,12;56,03;171,41;26,02;33,99;4,33;715,9
2025-01-01;202501;ENERCA - CASANARE;NEU;2;SDL;NT2;100% OPERADOR;422,91;56,03;171,41;79,06;38,75;4,33;772,49
2025-01-01;202501;EPM - ANTIOQUIA;NEU;2;SDL;NT2;100% OPERADOR;423,4;56,03;186,89;27,05;24,79;4,33;722,49
2025-01-01;202501;ESSA - SANTANDER;NEU;2;SDL;NT2;100% OPERADOR;423,77;56,03;186,89;28,93;32,4;4,33;732,36
2025-01-01;202501;AFINIA - CARIBE MAR;NEU;3;SDL;NT3;100% OPERADOR;423,76;56,03;105,43;37,3;36,2;4,33;663,05
2025-01-01;202501;AIR-E - CARIBE SOL;NEU;3;SDL;NT3;100% OPERADOR;423,76;56,03;83,69;33,14;43,97;4,33;644,92
2025-01-01;202501;CEDENAR - NARIÑO;NEU;3;SDL;NT3;100% OPERADOR;426,44;56,03;91,72;31,81;18,78;4,33;629,11
2025-01-01;202501;CELSIA - TOLIMA;NEU;3;SDL;NT3;100% OPERADOR;424,55;56,03;113,66;27,72;35,38;4,33;661,67
2025-01-01;202501;CELSIA - VALLE DEL CAUCA;NEU;3;SDL;NT3;100% OPERADOR;424,11;56,03;91,72;30,34;27,83;4,33;634,36
2025-01-01;202501;CENS - CÚCUTA;NEU;3;SDL;NT3;100% OPERADOR;424,18;56,03;88,27;26,54;29,58;4,33;628,92
2025-01-01;202501;CEO - CAUCA;NEU;3;SDL;NT3;100% OPERADOR;424,99;56,03;91,72;33,63;29,61;4,33;640,31
2025-01-01;202501;CETSA - TULUA;NEU;3;SDL;NT3;100% OPERADOR;423,25;56,03;91,72;28,18;23,88;4,33;627,4
2025-01-01;202501;CHEC - CALDAS;NEU;3;SDL;NT3;100% OPERADOR;424,77;56,03;88,27;28,35;25,35;4,33;627,1
2025-01-01;202501;CODENSA - BOGOTÁ/CUNDINAMARCA;NEU;3;SDL;NT3;100% OPERADOR;423,18;56,03;113,66;27,78;26,06;4,33;651,04
2025-01-01;202501;DISPAC - CHOCO;NEU;3;SDL;NT3;100% OPERADOR;425,77;56,03;0,0;25,6;21,8;4,33;533,54
2025-01-01;202501;EBSA - BOYACÁ;NEU;3;SDL;NT3;100% OPERADOR;425,41;56,03;113,66;29,27;22,08;4,33;650,78
2025-01-01;202501;EDEQ - QUINDÍO;NEU;3;SDL;NT3;100% OPERADOR;423,55;56,03;88,27;28,41;24,43;4,33;625,01
2025-01-01;202501;EEBAJOPUTUM - BAJO PUTUMAYO;NEU;3;SDL;NT3;100% OPERADOR;427,06;56,03;73,77;26,54;19,76;4,33;607,49
2025-01-01;202501;EEP - CARTAGO;NEU;3;SDL;NT3;100% OPERADOR;422,99;56,03;91,72;29,55;28,1;4,33;632,71
2025-01-01;202501;EEP - RISARALDA;NEU;3;SDL;NT3;100% OPERADOR;423,04;56,03;88,27;28,27;26,01;4,33;625,95
2025-01-01;202501;ELECTRIFICADORA - HUILA;NEU;3;SDL;NT3;100% OPERADOR;424,43;56,03;113,66;31,19;26,1;4,33;655,75
2025-01-01;202501;EMCALI - CALI;NEU;3;SDL;NT3;100% OPERADOR;423,35;56,03;91,72;25,83;29,74;4,33;631,0
2025-01-01;202501;EMSA - META;NEU;3;SDL;NT3;100% OPERADOR;424,12;56,03;73,77;26,02;26,44;4,33;610,71
2025-01-01;202501;ENERCA - CASANARE;NEU;3;SDL;NT3;100% OPERADOR;422,91;56,03;73,77;79,06;33,12;4,33;669,23
2025-01-01;202501;EPM - ANTIOQUIA;NEU;3;SDL;NT3;100% OPERADOR;423,4;56,03;88,27;27,05;21,83;4,33;620,91
2025-01-01;202501;ESSA - SANTANDER;NEU;3;SDL;NT3;100% OPERADOR;423,77;56,03;88,27;28,93;24,52;4,33;625,85
2025-02-01;202502;AFINIA - CARIBE MAR;NEU;1;SDL;NT1;100% OPERADOR;421,86;49,85;216,31;39,51;178,16;11,97;917,66
2025-02-01;202502;AIR-E - CARIBE SOL;NEU;1;SDL;NT1;100% OPERADOR;421,86;49,85;176,36;34,99;115,61;11,97;810,64
2025-02-01;202502;CEDENAR - NARIÑO;NEU;1;SDL;NT1;100% OPERADOR;405,34;49,85;269,92;33,06;75,04;11,97;845,18
2025-02-01;202502;CELSIA - TOLIMA;NEU;1;SDL;NT1;100% OPERADOR;416,98;49,85;272,98;29,52;107,13;11,97;888,43
2025-02-01;202502;CELSIA - VALLE DEL CAUCA;NEU;1;SDL;NT1;100% OPERADOR;419,68;49,85;269,92;30,54;76,06;11,97;858,01
2025-02-01;202502;CENS - CÚCUTA;NEU;1;SDL;NT1;100% OPERADOR;419,25;49,85;293,51;29,78;88,9;11,97;893,25
2025-02-01;202502;CEO - CAUCA;NEU;1;SDL;NT1;100% OPERADOR;414,25;49,85;269,92;35,8;89,71;11,97;871,5
2025-02-01;202502;CETSA - TULUA;NEU;1;SDL;NT1;100% OPERADOR;424,98;49,85;269,92;27,39;73,03;11,97;857,14
2025-02-01;202502;CHEC - CALDAS;NEU;1;SDL;NT1;100% OPERADOR;415,64;49,85;293,51;29,74;74,89;11,97;875,6
2025-02-01;202502;CODENSA - BOGOTÁ/CUNDINAMARCA;NEU;1;SDL;NT1;100% OPERADOR;425,45;49,85;272,98;29,58;79,47;11,97;869,3
2025-02-01;202502;DISPAC - CHOCO;NEU;1;SDL;NT1;100% OPERADOR;409,45;49,85;0,0;27,51;71,64;11,97;570,41
2025-02-01;202502;EBSA - BOYACÁ;NEU;1;SDL;NT1;100% OPERADOR;411,67;49,85;272,98;31,11;86,59;11,97;864,17
2025-02-01;202502;EDEQ - QUINDÍO;NEU;1;SDL;NT1;100% OPERADOR;423,14;49,85;293,51;30,13;75,71;11,97;884,3
2025-02-01;202502;EEBAJOPUTUM - BAJO PUTUMAYO;NEU;1;SDL;NT1;100% OPERADOR;401,56;49,85;253,23;27,87;55,72;11,97;800,21
2025-02-01;202502;EEP - CARTAGO;NEU;1;SDL;NT1;100% OPERADOR;426,61;49,85;269,92;31,61;101,76;11,97;891,72
2025-02-01;202502;EEP - RISARALDA;NEU;1;SDL;NT1;100% OPERADOR;426,3;49,85;293,51;29,94;72,81;11,97;884,38
2025-02-01;202502;ELECTRIFICADORA - HUILA;NEU;1;SDL;NT1;100% OPERADOR;417,7;49,85;272,98;33,15;93,91;11,97;879,56
2025-02-01;202502;EMCALI - CALI;NEU;1;SDL;NT1;100% OPERADOR;424,38;49,85;269,92;27,36;74,64;11,97;858,12
2025-02-01;202502;EMSA - META;NEU;1;SDL;NT1;100% OPERADOR;419,61;49,85;253,23;27,7;73,37;11,97;835,73
2025-02-01;202502;ENERCA - CASANARE;NEU;1;SDL;NT1;100% OPERADOR;427,08;49,85;253,23;85,28;97,56;11,97;924,98
2025-02-01;202502;EPM - ANTIOQUIA;NEU;1;SDL;NT1;100% OPERADOR;424,05;49,85;293,51;28,66;82,02;11,97;890,06
2025-02-01;202502;ESSA - SANTANDER;NEU;1;SDL;NT1;100% OPERADOR;421,79;49,85;293,51;32,22;87,31;11,97;896,63
2025-02-01;202502;AFINIA - CARIBE MAR;NEU;2;SDL;NT2;100% OPERADOR;421,86;49,85;137,76;39,51;50,89;11,97;711,85
2025-02-01;202502;AIR-E - CARIBE SOL;NEU;2;SDL;NT2;100% OPERADOR;421,86;49,85;117,7;34,99;48,39;11,97;684,77
2025-02-01;202502;CEDENAR - NARIÑO;NEU;2;SDL;NT2;100% OPERADOR;405,34;49,85;162,58;33,06;24,99;11,97;687,79
2025-02-01;202502;CELSIA - TOLIMA;NEU;2;SDL;NT2;100% OPERADOR;416,98;49,85;172,8;29,52;45,87;11,97;726,99
2025-02-01;202502;CELSIA - VALLE DEL CAUCA;NEU;2;SDL;NT2;100% OPERADOR;419,68;49,85;162,58;30,54;31,43;11,97;706,05
2025-02-01;202502;CENS - CÚCUTA;NEU;2;SDL;NT2;100% OPERADOR;419,25;49,85;187,98;29,78;27,54;11,97;726,36
2025-02-01;202502;CEO - CAUCA;NEU;2;SDL;NT2;100% OPERADOR;414,25;49,85;162,58;35,8;33,87;11,97;708,31
2025-02-01;202502;CETSA - TULUA;NEU;2;SDL;NT2;100% OPERADOR;424,98;49,85;162,58;27,39;30,36;11,97;707,12
2025-02-01;202502;CHEC - CALDAS;NEU;2;SDL;NT2;100% OPERADOR;415,64;49,85;187,98;29,74;33,18;11,97;728,36
2025-02-01;202502;CODENSA - BOGOTÁ/CUNDINAMARCA;NEU;2;SDL;NT2;100% OPERADOR;425,45;49,85;172,8;29,58;26,09;11,97;715,73
2025-02-01;202502;DISPAC - CHOCO;NEU;2;SDL;NT2;100% OPERADOR;409,45;49,85;0,0;27,51;31,42;11,97;530,19
2025-02-01;202502;EBSA - BOYACÁ;NEU;2;SDL;NT2;100% OPERADOR;411,67;49,85;172,8;31,11;24,27;11,97;701,66
2025-02-01;202502;EDEQ - QUINDÍO;NEU;2;SDL;NT2;100% OPERADOR;423,14;49,85;187,98;30,13;31,36;11,97;734,42
2025-02-01;202502;EEBAJOPUTUM - BAJO PUTUMAYO;NEU;2;SDL;NT2;100% OPERADOR;401,56;49,85;175,54;27,87;21,32;11,97;688,11
2025-02-01;202502;EEP - CARTAGO;NEU;2;SDL;NT2;100% OPERADOR;426,61;49,85;162,58;31,61;33,82;11,97;716,44
2025-02-01;202502;EEP - RISARALDA;NEU;2;SDL;NT2;100% OPERADOR;426,3;49,85;187,98;29,94;29,21;11,97;735,26
2025-02-01;202502;ELECTRIFICADORA - HUILA;NEU;2;SDL;NT2;100% OPERADOR;417,7;49,85;172,8;33,15;33,69;11,97;719,16
2025-02-01;202502;EMCALI - CALI;NEU;2;SDL;NT2;100% OPERADOR;424,38;49,85;162,58;27,36;31,73;11,97;707,88
2025-02-01;202502;EMSA - META;NEU;2;SDL;NT2;100% OPERADOR;419,61;49,85;175,54;27,7;32,7;11,97;717,37
2025-02-01;202502;ENERCA - CASANARE;NEU;2;SDL;NT2;100% OPERADOR;427,08;49,85;175,54;85,28;38,09;11,97;787,81
2025-02-01;202502;EPM - ANTIOQUIA;NEU;2;SDL;NT2;100% OPERADOR;424,05;49,85;187,98;28,66;24,0;11,97;726,51
2025-02-01;202502;ESSA - SANTANDER;NEU;2;SDL;NT2;100% OPERADOR;421,79;49,85;187,98;32,22;31,32;11,97;735,12
2025-02-01;202502;AFINIA - CARIBE MAR;NEU;3;SDL;NT3;100% OPERADOR;421,86;49,85;106,86;39,51;35,69;11,97;665,74
2025-02-01;202502;AIR-E - CARIBE SOL;NEU;3;SDL;NT3;100% OPERADOR;421,86;49,85;84,89;34,99;43,64;11,97;647,2
2025-02-01;202502;CEDENAR - NARIÑO;NEU;3;SDL;NT3;100% OPERADOR;405,34;49,85;95,13;33,06;17,3;11,97;612,65
2025-02-01;202502;CELSIA - TOLIMA;NEU;3;SDL;NT3;100% OPERADOR;416,98;49,85;117,31;29,52;33,93;11,97;659,56
2025-02-01;202502;CELSIA - VALLE DEL CAUCA;NEU;3;SDL;NT3;100% OPERADOR;419,68;49,85;95,13;30,54;26,65;11,97;633,81
2025-02-01;202502;CENS - CÚCUTA;NEU;3;SDL;NT3;100% OPERADOR;419,25;49,85;87,66;29,78;28,42;11,97;626,92
2025-02-01;202502;CEO - CAUCA;NEU;3;SDL;NT3;100% OPERADOR;414,25;49,85;95,13;35,8;28,29;11,97;635,28
2025-02-01;202502;CETSA - TULUA;NEU;3;SDL;NT3;100% OPERADOR;424,98;49,85;95,13;27,39;23,09;11,97;632,4
2025-02-01;202502;CHEC - CALDAS;NEU;3;SDL;NT3;100% OPERADOR;415,64;49,85;87,66;29,74;24,17;11,97;619,03
2025-02-01;202502;CODENSA - BOGOTÁ/CUNDINAMARCA;NEU;3;SDL;NT3;100% OPERADOR;425,45;49,85;117,31;29,58;25,32;11,97;659,48
2025-02-01;202502;DISPAC - CHOCO;NEU;3;SDL;NT3;100% OPERADOR;409,45;49,85;0,0;27,51;20,7;11,97;519,48
2025-02-01;202502;EBSA - BOYACÁ;NEU;3;SDL;NT3;100% OPERADOR;411,67;49,85;117,31;31,11;20,6;11,97;642,5
2025-02-01;202502;EDEQ - QUINDÍO;NEU;3;SDL;NT3;100% OPERADOR;423,14;49,85;87,66;30,13;23,58;11,97;626,31
2025-02-01;202502;EEBAJOPUTUM - BAJO PUTUMAYO;NEU;3;SDL;NT3;100% OPERADOR;401,56;49,85;74,81;27,87;18,02;11,97;584,08
2025-02-01;202502;EEP - CARTAGO;NEU;3;SDL;NT3;100% OPERADOR;426,61;49,85;95,13;31,61;27,36;11,97;642,53
2025-02-01;202502;EEP - RISARALDA;NEU;3;SDL;NT3;100% OPERADOR;426,3;49,85;87,66;29,94;25,33;11,97;631,05
2025-02-01;202502;ELECTRIFICADORA - HUILA;NEU;3;SDL;NT3;100% OPERADOR;417,7;49,85;117,31;33,15;24,59;11,97;654,56
2025-02-01;202502;EMCALI - CALI;NEU;3;SDL;NT3;100% OPERADOR;424,38;49,85;95,13;27,36;28,87;11,97;637,56
2025-02-01;202502;EMSA - META;NEU;3;SDL;NT3;100% OPERADOR;419,61;49,85;74,81;27,7;25,32;11,97;609,26
2025-02-01;202502;ENERCA - CASANARE;NEU;3;SDL;NT3;100% OPERADOR;427,08;49,85;74,81;85,28;32,49;11,97;681,48
2025-02-01;202502;EPM - ANTIOQUIA;NEU;3;SDL;NT3;100% OPERADOR;424,05;49,85;87,66;28,66;21,19;11,97;623,38
2025-02-01;202502;ESSA - SANTANDER;NEU;3;SDL;NT3;100% OPERADOR;421,79;49,85;87,66;32,22;23,58;11,97;627,06
2025-03-01;202503;AFINIA - CARIBE MAR;NEU;1;SDL;NT1;100% OPERADOR;388,74;56,28;222,01;40,01;169,68;23,26;899,97
2025-03-01;202503;AIR-E - CARIBE SOL;NEU;1;SDL;NT1;100% OPERADOR;388,74;56,28;180,82;35,76;111,08;23,26;795,92
2025-03-01;202503;CEDENAR - NARIÑO;NEU;1;SDL;NT1;100% OPERADOR;351,99;56,28;276,93;33,29;69,34;23,26;811,08
2025-03-01;202503;CELSIA - TOLIMA;NEU;1;SDL;NT1;100% OPERADOR;377,88;56,28;293,26;29,48;101,73;23,26;881,89
2025-03-01;202503;CELSIA - VALLE DEL CAUCA;NEU;1;SDL;NT1;100% OPERADOR;383,89;56,28;276,93;31,5;73,37;23,26;845,22
2025-03-01;202503;CENS - CÚCUTA;NEU;1;SDL;NT1;100% OPERADOR;382,93;56,28;303,55;30,03;85,44;23,26;881,48
2025-03-01;202503;CEO - CAUCA;NEU;1;SDL;NT1;100% OPERADOR;371,8;56,28;276,93;36,02;85,3;23,26;849,57
2025-03-01;202503;CETSA - TULUA;NEU;1;SDL;NT1;100% OPERADOR;395,68;56,28;276,93;29,4;71,63;23,26;853,17
2025-03-01;202503;CHEC - CALDAS;NEU;1;SDL;NT1;100% OPERADOR;374,91;56,28;303,55;29,86;71,69;23,26;859,55
2025-03-01;202503;CODENSA - BOGOTÁ/CUNDINAMARCA;NEU;1;SDL;NT1;100% OPERADOR;396,72;56,28;293,26;30,05;77,9;23,26;877,47
2025-03-01;202503;DISPAC - CHOCO;NEU;1;SDL;NT1;100% OPERADOR;361,16;56,28;0,0;27,41;67,79;23,26;535,89
2025-03-01;202503;EBSA - BOYACÁ;NEU;1;SDL;NT1;100% OPERADOR;366,06;56,28;293,26;30,76;81,17;23,26;850,79
2025-03-01;202503;EDEQ - QUINDÍO;NEU;1;SDL;NT1;100% OPERADOR;391,58;56,28;303,55;30,63;73,88;23,26;879,17
2025-03-01;202503;EEBAJOPUTUM - BAJO PUTUMAYO;NEU;1;SDL;NT1;100% OPERADOR;343,57;56,28;265,83;27,78;51,24;23,26;767,95
2025-03-01;202503;EEP - CARTAGO;NEU;1;SDL;NT1;100% OPERADOR;399,29;56,28;276,93;32,75;99,56;23,26;888,07
2025-03-01;202503;EEP - RISARALDA;NEU;1;SDL;NT1;100% OPERADOR;398,62;56,28;303,55;30,82;71,81;23,26;884,33
2025-03-01;202503;ELECTRIFICADORA - HUILA;NEU;1;SDL;NT1;100% OPERADOR;379,49;56,28;293,26;33,08;89,97;23,26;875,33
2025-03-01;202503;EMCALI - CALI;NEU;1;SDL;NT1;100% OPERADOR;394,34;56,28;276,93;29,0;73,08;23,26;852,88
2025-03-01;202503;EMSA - META;NEU;1;SDL;NT1;100% OPERADOR;383,72;56,28;265,83;27,99;70,88;23,26;827,96
2025-03-01;202503;ENERCA - CASANARE;NEU;1;SDL;NT1;100% OPERADOR;400,35;56,28;265,83;86,29;96,17;23,26;928,17
2025-03-01;202503;EPM - ANTIOQUIA;NEU;1;SDL;NT1;100% OPERADOR;393,61;56,28;303,55;29,21;80,1;23,26;886,0
2025-03-01;202503;ESSA - SANTANDER;NEU;1;SDL;NT1;100% OPERADOR;388,57;56,28;303,55;34,25;84,53;23,26;890,44
2025-03-01;202503;AFINIA - CARIBE MAR;NEU;2;SDL;NT2;100% OPERADOR;388,74;56,28;142,38;40,01;49,17;23,26;699,83
2025-03-01;202503;AIR-E - CARIBE SOL;NEU;2;SDL;NT2;100% OPERADOR;388,74;56,28;122,0;35,76;47,44;23,26;673,47
2025-03-01;202503;CEDENAR - NARIÑO;NEU;2;SDL;NT2;100% OPERADOR;351,99;56,28;165,54;33,29;24,22;23,26;654,58
2025-03-01;202503;CELSIA - TOLIMA;NEU;2;SDL;NT2;100% OPERADOR;377,88;56,28;189,26;29,48;44,41;23,26;720,57
2025-03-01;202503;CELSIA - VALLE DEL CAUCA;NEU;2;SDL;NT2;100% OPERADOR;383,89;56,28;165,54;31,5;31,31;23,26;691,78
2025-03-01;202503;CENS - CÚCUTA;NEU;2;SDL;NT2;100% OPERADOR;382,93;56,28;197,8;30,03;27,68;23,26;717,97
2025-03-01;202503;CEO - CAUCA;NEU;2;SDL;NT2;100% OPERADOR;371,8;56,28;165,54;36,02;33,51;23,26;686,41
2025-03-01;202503;CETSA - TULUA;NEU;2;SDL;NT2;100% OPERADOR;395,68;56,28;165,54;29,4;30,8;23,26;700,95
2025-03-01;202503;CHEC - CALDAS;NEU;2;SDL;NT2;100% OPERADOR;374,91;56,28;197,8;29,86;32,85;23,26;714,95
2025-03-01;202503;CODENSA - BOGOTÁ/CUNDINAMARCA;NEU;2;SDL;NT2;100% OPERADOR;396,72;56,28;189,26;30,05;26,76;23,26;722,32
2025-03-01;202503;DISPAC - CHOCO;NEU;2;SDL;NT2;100% OPERADOR;361,16;56,28;0,0;27,41;31,04;23,26;499,14
2025-03-01;202503;EBSA - BOYACÁ;NEU;2;SDL;NT2;100% OPERADOR;366,06;56,28;189,26;30,76;23,84;23,26;689,46
2025-03-01;202503;EDEQ - QUINDÍO;NEU;2;SDL;NT2;100% OPERADOR;391,58;56,28;197,8;30,63;31,66;23,26;731,2
2025-03-01;202503;EEBAJOPUTUM - BAJO PUTUMAYO;NEU;2;SDL;NT2;100% OPERADOR;343,57;56,28;181,15;27,78;20,61;23,26;652,64
2025-03-01;202503;EEP - CARTAGO;NEU;2;SDL;NT2;100% OPERADOR;399,29;56,28;165,54;32,75;34,24;23,26;711,36
2025-03-01;202503;EEP - RISARALDA;NEU;2;SDL;NT2;100% OPERADOR;398,62;56,28;197,8;30,82;29,94;23,26;736,71
2025-03-01;202503;ELECTRIFICADORA - HUILA;NEU;2;SDL;NT2;100% OPERADOR;379,49;56,28;189,26;33,08;33,55;23,26;714,91
2025-03-01;202503;EMCALI - CALI;NEU;2;SDL;NT2;100% OPERADOR;394,34;56,28;165,54;29,0;32,09;23,26;700,5
2025-03-01;202503;EMSA - META;NEU;2;SDL;NT2;100% OPERADOR;383,72;56,28;181,15;27,99;32,56;23,26;704,96
2025-03-01;202503;ENERCA - CASANARE;NEU;2;SDL;NT2;100% OPERADOR;400,35;56,28;181,15;86,29;38,92;23,26;786,24
2025-03-01;202503;EPM - ANTIOQUIA;NEU;2;SDL;NT2;100% OPERADOR;393,61;56,28;197,8;29,21;24,72;23,26;724,86
2025-03-01;202503;ESSA - SANTANDER;NEU;2;SDL;NT2;100% OPERADOR;388,57;56,28;197,8;34,25;31,44;23,26;731,59
2025-03-01;202503;AFINIA - CARIBE MAR;NEU;3;SDL;NT3;100% OPERADOR;388,74;56,28;111,34;40,01;34,78;23,26;654,4
2025-03-01;202503;AIR-E - CARIBE SOL;NEU;3;SDL;NT3;100% OPERADOR;388,74;56,28;89,2;35,76;42,94;23,26;636,17
2025-03-01;202503;CEDENAR - NARIÑO;NEU;3;SDL;NT3;100% OPERADOR;351,99;56,28;98,71;33,29;17,29;23,26;580,82
2025-03-01;202503;CELSIA - TOLIMA;NEU;3;SDL;NT3;100% OPERADOR;377,88;56,28;130,34;29,48;33,27;23,26;650,5
2025-03-01;202503;CELSIA - VALLE DEL CAUCA;NEU;3;SDL;NT3;100% OPERADOR;383,89;56,28;98,71;31,5;26,81;23,26;620,44
2025-03-01;202503;CENS - CÚCUTA;NEU;3;SDL;NT3;100% OPERADOR;382,93;56,28;89,85;30,03;28,41;23,26;610,75
2025-03-01;202503;CEO - CAUCA;NEU;3;SDL;NT3;100% OPERADOR;371,8;56,28;98,71;36,02;28,34;23,26;614,41
2025-03-01;202503;CETSA - TULUA;NEU;3;SDL;NT3;100% OPERADOR;395,68;56,28;98,71;29,4;23,84;23,26;627,17
2025-03-01;202503;CHEC - CALDAS;NEU;3;SDL;NT3;100% OPERADOR;374,91;56,28;89,85;29,86;24,47;23,26;598,62
